disk,module,x_min_mm,y_min_mm,dz_mm,facing,enabled,comment
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,193.000,71.925,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,263.000,71.925,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y86.925_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-393.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-323.000,89.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,89.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,193.000,89.310,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,263.000,89.310,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y104.310_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-391.000,106.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-262.000,106.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-133.000,106.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-4.000,106.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,125.000,106.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,254.000,106.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y121.695
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-383.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-333.000,124.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-204.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-75.000,124.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,54.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,183.000,124.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,253.000,124.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y139.080_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-373.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-323.000,141.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,141.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,193.000,141.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,243.000,141.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y156.465_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-363.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-333.000,158.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-204.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-75.000,158.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,54.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,183.000,158.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,233.000,158.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y173.850_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-353.000,176.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-323.000,176.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,176.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,176.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,176.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,193.000,176.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,223.000,176.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y191.235_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-335.000,193.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-206.000,193.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-77.000,193.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,52.000,193.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,181.000,193.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,211.000,193.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y208.620_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-331.000,211.005,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y226.005_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-261.000,211.005,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y226.005
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-132.000,211.005,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y226.005
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-3.000,211.005,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y226.005
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,126.000,211.005,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y226.005
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,196.000,211.005,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y226.005_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-323.000,228.390,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y243.390
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,228.390,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y243.390
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,228.390,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y243.390
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,228.390,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y243.390
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,193.000,228.390,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y243.390
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-303.000,245.775,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y260.775
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-174.000,245.775,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y260.775
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-45.000,245.775,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y260.775
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,84.000,245.775,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y260.775
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,174.000,245.775,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y260.775_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-291.000,263.160,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y278.160_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-261.000,263.160,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y278.160
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-132.000,263.160,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y278.160
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-3.000,263.160,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y278.160
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,126.000,263.160,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y278.160
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,156.000,263.160,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y278.160_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-273.000,280.545,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y295.545
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-144.000,280.545,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y295.545
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-15.000,280.545,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y295.545
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,114.000,280.545,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y295.545
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,144.000,280.545,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y295.545_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-254.000,297.930,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y312.930_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-204.000,297.930,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y312.930
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-75.000,297.930,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y312.930
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,54.000,297.930,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y312.930
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,124.000,297.930,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y312.930_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-224.000,315.315,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y330.315_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-194.000,315.315,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y330.315
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-65.000,315.315,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y330.315
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,64.000,315.315,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y330.315
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,94.000,315.315,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y330.315_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-201.000,332.700,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y347.700_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-131.000,332.700,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y347.700
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-2.000,332.700,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y347.700
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,68.000,332.700,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y347.700_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-164.000,350.085,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y365.085
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-35.000,350.085,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y365.085
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,35.000,350.085,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y365.085_edge_right
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-115.000,367.470,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y382.470_edge_left
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-85.000,367.470,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y382.470
MiddleTrackerEndcapP_disk1,EIC_LAS_6RSU,-15.000,367.470,4.125,+z,true,corrugation_upper_module_opposite_lower_flat_y382.470_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-65.000,-414.855,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-399.855
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-135.000,-397.470,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-382.470_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-105.000,-397.470,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-382.470
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,5.000,-397.470,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-382.470_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-181.000,-380.085,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-365.085_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-131.000,-380.085,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-365.085
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-2.000,-380.085,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-365.085
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,48.000,-380.085,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-365.085_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-207.000,-362.700,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-78.000,-362.700,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,51.000,-362.700,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,81.000,-362.700,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-347.700_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-237.000,-345.315,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-330.315
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-108.000,-345.315,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-330.315
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,21.000,-345.315,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-330.315
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,111.000,-345.315,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-330.315_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-264.000,-327.930,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-312.930_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-194.000,-327.930,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-312.930
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-65.000,-327.930,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-312.930
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,64.000,-327.930,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-312.930
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,134.000,-327.930,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-312.930_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-283.000,-310.545,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-295.545
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-154.000,-310.545,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-295.545
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-25.000,-310.545,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-295.545
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,104.000,-310.545,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-295.545
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,154.000,-310.545,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-295.545_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-296.000,-293.160,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-278.160_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-266.000,-293.160,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-278.160
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-137.000,-293.160,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-278.160
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-8.000,-293.160,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-278.160
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,121.000,-293.160,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-278.160
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,171.000,-293.160,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-278.160_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-313.000,-275.775,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-260.775
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-184.000,-275.775,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-260.775
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-55.000,-275.775,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-260.775
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,74.000,-275.775,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-260.775
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,184.000,-275.775,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-260.775_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-331.000,-258.390,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-243.390_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-261.000,-258.390,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-132.000,-258.390,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-3.000,-258.390,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,126.000,-258.390,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-243.390
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,196.000,-258.390,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-243.390_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-335.000,-241.005,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-206.000,-241.005,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-77.000,-241.005,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,52.000,-241.005,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,181.000,-241.005,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-226.005
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,211.000,-241.005,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-226.005_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-353.000,-223.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-323.000,-223.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-194.000,-223.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-65.000,-223.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,64.000,-223.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,193.000,-223.620,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,223.000,-223.620,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-208.620_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-363.000,-206.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-333.000,-206.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-204.000,-206.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-75.000,-206.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,54.000,-206.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,183.000,-206.235,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,233.000,-206.235,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-191.235_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-373.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-323.000,-188.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-194.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-65.000,-188.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,64.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,193.000,-188.850,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,243.000,-188.850,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-173.850_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-383.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-333.000,-171.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-204.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-75.000,-171.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,54.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,183.000,-171.465,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,253.000,-171.465,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-156.465_edge_right
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-391.000,-154.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-262.000,-154.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-133.000,-154.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-4.000,-154.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,125.000,-154.080,2.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,254.000,-154.080,3.125,+z,true,corrugation_upper_module_opposite_lower_flat_y-139.080
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-393.000,-136.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695_edge_left
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-323.000,-136.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-194.000,-136.695,-2.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
OuterTrackerEndcapN_disk2,EIC_LAS_6RSU,-65.000,-136.695,-3.125,+z,true,corrugation_lower_module_opposite_upper_flat_y-121.695
